Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Element Code,Element,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","96.751826","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","96.516449","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","96.026687","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","96.935948","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","97.495846","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","97.900504","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","100.005225","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","97.694618","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2013","2013","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","100.027863","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","99.57009","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","99.345169","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","99.065467","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","97.212317","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","94.854184","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","95.314325","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","99.27937","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.21257","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.966646","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","97.555684","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","97.321034","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2014","2014","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","98.119184","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","97.402162","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","96.671482","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","98.236607","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","100.655189","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","99.569537","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","99.448108","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","98.930877","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","99.702583","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","103.036106","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","103.2983","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","101.527426","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2015","2015","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","6125","Value","","101.764485","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","6125","Value","","100.055816","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","6125","Value","","98.969735","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","6125","Value","","98.323637","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","6125","Value","","98.671447","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","6125","Value","","97.144209","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","6125","Value","","97.966406","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","6125","Value","","98.34738","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","6125","Value","","100.788046","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","6125","Value","","99.985486","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","6125","Value","","97.410546","X","Figure from external organization","base year is 2015"
"CP","Consumer Price Indices","275","Palestine","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","6125","Value","","97.123901","X","Figure from external organization","base year is 2015"
